NAME,BODY_AVG,BODY_MAX,HEAD_AVG,HEAD_MAX,COUNT
00043,1.166778588244375,3,1.0,1,129555
00044,1.1787694745180881,3,1.0,1,79527
00045,1.16940819149576,3,1.0,1,133016
00046,1.1770503386774525,3,1.0,1,82084
00047,1.1809134150780005,3,1.0,1,79679
00049,1.0588235294117647,3,1.0,1,68
00050,1.0588235294117647,3,1.0,1,68
00052,1.0,1,1.0,1,27911
00053,1.0,1,1.0,1,1129
00054,1.0,1,1.0,1,3
00055,1.076271186440678,3,1.0,1,236
00056,1.0,1,1.0,1,12
00057,1.0,1,1.0,1,11
00058,1.0,1,1.0,1,7
00059,1.0,1,1.0,1,47
00060,1.0,1,1.0,1,72
00061,1.0,1,1.0,1,6
00062,1.0,1,1.0,1,72
00063,1.0,1,1.0,1,61
00064,1.0,1,1.0,1,3
00065,1.0,1,1.0,1,12
00066,1.0,1,1.0,1,20
00067,1.0,1,1.0,1,24
00068,1.0,1,1.0,1,35
00069,1.0,1,1.0,1,8
00070,1.0,1,1.0,1,42
00071,1.0,1,1.0,1,14
00072,1.0,1,1.0,1,31
00073,1.0,1,1.0,1,78
00074,1.0,1,1.0,1,21
00075,1.0,1,1.0,1,126
00076,1.0,1,1.0,1,186
00077,1.0,1,1.0,1,4
00078,1.0,1,1.0,1,808
00079,1.032258064516129,2,1.0,1,31
00080,1.0,1,1.0,1,26
00081,1.0,1,0.9985294117647059,1,680
00082,1.0,1,1.0,1,343
00083,1.0,1,1.0,1,15
00084,1.0,1,1.0,1,4
00085,1.0,1,1.0,1,2
00087,1.0389610389610389,2,1.0,1,77
00088,1.0642201834862386,2,1.0,1,109
00089,1.0,1,1.0,1,87
00090,1.0,1,1.0,1,66
00091,1.0,1,1.0,1,13
00092,1.0,1,1.0,1,32
00093,1.4279475982532752,2,1.0,1,229
00094,1.0,1,1.0,1,150
00095,1.0,1,1.0,1,63
00103,1.0446096654275092,2,1.0,1,269
00104,1.0044722719141324,2,1.0,1,1118
00105,1.0,1,1.0,1,11
00106,1.0,1,1.0,1,43
00107,1.0,1,1.0,1,22
00108,1.0,1,1.0,1,16
00109,1.0,1,1.0,1,83
00110,1.0,1,1.0,1,308
00112,1.2424242424242424,2,1.0,1,132
00113,1.3125,2,1.0,1,32
00114,1.2280701754385965,3,1.0,1,57
00115,1.4279475982532752,2,1.0,1,229
00116,1.1304347826086956,3,1.0,1,46
00117,1.1524899057873486,3,1.0,1,7430
00118,1.4957264957264957,3,1.0,1,117
00119,1.3333333333333333,2,1.0,1,3
00120,1.0625,3,1.0,1,64
00122,1.0,1,1.0,1,2
00128,1.0,1,1.0,1,1
00129,1.0,1,1.0,1,13
00130,1.0,1,1.0,1,3
00132,1.0,1,1.0,1,18
00133,1.0,1,1.0,1,10
00135,1.0,1,1.0,1,55
00136,1.0,1,1.0,1,48
00137,1.0,1,1.0,1,158
00138,1.0,1,1.0,1,385
00139,1.0,1,1.0,1,145
00140,1.0,1,1.0,1,512
00141,1.0,1,1.0,1,116
00142,1.0,1,1.0,1,606
00143,1.0,1,1.0,1,187
00144,1.0,1,1.0,1,2168
00145,1.0,1,1.0,1,60
00146,1.0,1,1.0,1,1211
00147,1.0,1,1.0,1,4
00148,1.0,1,1.0,1,629
00149,1.0,1,1.0,1,213
00150,1.0,1,1.0,1,84
00151,1.1002949852507375,2,0.9941002949852508,1,339
00152,1.0,1,1.0,1,22
00153,1.2688679245283019,3,1.0,1,212
00154,1.0,1,1.0,1,6
00155,1.0,1,1.0,1,86
00157,1.04337899543379,2,1.0,1,438
00159,1.0443037974683544,2,1.0,1,316
00162,1.0,1,1.0,1,9
00163,1.1176470588235294,2,1.0,1,34
00164,1.0,1,1.0,1,34
00165,1.0,1,1.0,1,125
00166,1.0,1,1.0,1,10
00167,1.08207343412527,2,0.9978401727861771,1,463
00168,1.0208333333333333,2,0.9791666666666666,1,48
00169,1.028735632183908,2,1.0,1,174
00170,1.0238095238095237,2,1.0,1,126
00171,1.0,1,1.0,1,61
00172,1.1114457831325302,3,0.9969879518072289,1,332
00173,1.0224215246636772,3,1.0,1,223
00174,1.1943521594684385,3,1.0,1,5418
00175,1.4279475982532752,2,1.0,1,229
00176,1.4285714285714286,3,1.0,1,98
00177,1.0,1,1.0,1,357
00178,1.0,1,1.0,1,46
00179,1.0,1,1.0,1,25
00189,1.0,1,1.0,1,7
00190,1.4166666666666667,2,1.0,1,12
00193,1.0423728813559323,2,1.0,1,118
00195,1.0764331210191083,2,1.0,1,157
00196,1.0,1,1.0,1,36
00197,1.2,2,1.0,1,80
00198,1.0,1,1.0,1,85
00200,1.0,1,1.0,1,42
00201,1.52,2,1.0,1,25
00202,1.0,1,1.0,1,105
00203,1.0,1,1.0,1,21
00204,1.0,1,1.0,1,67
00205,2.0,2,1.0,1,5
00206,1.7777777777777777,2,1.0,1,9
00207,1.7777777777777777,2,1.0,1,9
00208,2.0,2,1.0,1,9
00209,1.8333333333333333,2,1.0,1,30
00210,1.36,2,1.0,1,25
00211,1.191304347826087,2,1.0,1,115
00212,1.6666666666666667,2,1.0,1,3
00213,1.6666666666666667,2,1.0,1,3
00214,1.56,2,1.0,1,25
00215,1.4285714285714286,2,1.0,1,14
00216,2.0,2,1.0,1,7
00217,2.0,2,1.0,1,8
00218,1.875,2,1.0,1,8
00219,1.0,1,1.0,1,18
00220,2.0,2,1.0,1,3
00221,1.631578947368421,2,1.0,1,19
00222,1.4310344827586208,2,1.0,1,58
00223,1.3636363636363635,2,1.0,1,11
00224,1.5714285714285714,2,1.0,1,7
00225,2.0,2,1.0,1,3
00226,2.0,2,1.0,1,5
00228,1.8461538461538463,2,1.0,1,13
00229,1.170731707317073,2,1.0,1,41
00230,2.0,2,1.0,1,5
00231,2.0,2,1.0,1,4
00232,1.3157894736842106,2,1.0,1,38
00233,2.0,2,1.0,1,3
00234,1.625,2,1.0,1,8
00235,1.6111111111111112,2,1.0,1,18
00236,1.0,1,1.0,1,22
00237,1.5,2,1.0,1,2
00238,1.3529411764705883,2,1.0,1,17
00239,1.7557603686635945,2,1.0,1,217
00241,1.0,1,1.0,1,28
00242,1.6,2,1.0,1,20
00243,1.0,1,1.0,1,83
00248,1.0,1,1.0,1,101
00249,1.0,1,1.0,1,97
00250,1.0,1,1.0,1,111
00251,1.0,1,1.0,1,104
00252,1.0,1,1.0,1,107
00253,1.0,1,1.0,1,103
00254,1.0,1,1.0,1,164
00255,1.0,1,1.0,1,17
00256,1.0,1,1.0,1,65
00259,1.0,1,1.0,1,6
00261,1.0,1,1.0,1,1
00262,1.0,1,1.0,1,1
00264,1.0,1,1.0,1,2
00266,1.0,1,1.0,1,17
00267,1.0,1,1.0,1,7
00268,1.0,1,1.0,1,3
00269,1.0,1,1.0,1,72
00270,1.0,1,1.0,1,63
00271,1.0,1,1.0,1,65
00272,1.0,1,1.0,1,77
00273,1.0,1,1.0,1,71
00274,1.0,1,1.0,1,96
00275,1.0,1,1.0,1,127
00276,1.0,1,1.0,1,13
00277,1.0,1,1.0,1,101
00279,1.0,1,1.0,1,171
00280,1.0,1,1.0,1,257
00281,1.0779944289693593,3,1.0,1,359
00282,1.08008008008008,4,0.997997997997998,1,999
00283,1.0793226381461676,4,0.9982174688057041,1,1122
00284,1.0759856630824374,4,0.9921146953405018,1,1395
00285,1.0268168329648881,9,1.0,1,100422
00286,1.0,1,1.0,1,47891
00287,1.0,1,1.0,1,26
00288,1.0,1,1.0,1,84
00289,1.1428571428571428,2,1.0,1,35
00290,1.1029411764705883,3,1.0,1,136
00292,1.1935483870967742,3,1.0,1,31
00293,1.0,1,1.0,1,2728
00294,1.0,1,1.0,1,41
00295,1.0,1,1.0,1,42
00296,1.0,1,1.0,1,78
00297,1.0,1,1.0,1,71
00298,1.0,1,1.0,1,81
00299,1.0,1,1.0,1,9
00301,1.0597014925373134,2,0.9850746268656716,1,134
00302,1.0,1,1.0,1,374
00303,1.0,1,1.0,1,361
00304,1.0,1,1.0,1,38
00305,1.0,1,1.0,1,20
00306,1.0,1,1.0,1,14
00308,1.0,1,1.0,1,7
00309,1.0,1,1.0,1,83
00310,1.0,1,1.0,1,22
00311,1.0,1,1.0,1,22
00312,1.0,1,1.0,1,23
00315,1.0,1,1.0,1,9
00316,1.119047619047619,2,1.0,1,42
00318,1.0,1,1.0,1,67
00319,1.164785553047404,3,1.0,1,443
00320,1.1535714285714285,3,1.0,1,280
00321,1.0,1,1.0,1,15
00323,1.0,1,1.0,1,12
00324,1.0,1,1.0,1,52
00325,1.0,1,1.0,1,1
00328,1.0,1,1.0,1,51
00329,1.0,1,1.0,1,16
00330,1.0,1,1.0,1,3
00331,1.0,1,1.0,1,9
00332,1.008695652173913,2,1.0,1,230
00333,1.0,1,1.0,1,67
00334,1.008695652173913,2,1.0,1,230
00335,1.0,1,1.0,1,33
00336,1.008695652173913,2,1.0,1,230
00337,1.0,1,1.0,1,27
00338,1.008695652173913,2,1.0,1,230
00339,1.0212765957446808,2,1.0,1,94
00340,1.008695652173913,2,1.0,1,230
00341,1.1282051282051282,2,0.9230769230769231,1,39
00342,1.0,1,1.0,1,11
00343,1.2626262626262625,2,1.0,1,99
00344,1.164785553047404,3,1.0,1,443
00345,1.164785553047404,3,1.0,1,443
00346,1.1535714285714285,3,1.0,1,280
00347,1.1634615384615385,3,1.0,1,104
00348,1.203125,3,1.0,1,192
00349,1.1634615384615385,3,1.0,1,104
00350,1.124212238259809,3,0.9997967066476926,1,4919
00352,1.0557964729690663,2,1.0,1,3459
00353,1.0561372891215823,2,1.0,1,3438
00354,1.0525315362018317,2,1.0,1,5787
00355,1.0,1,1.0,1,131
00356,1.0,1,1.0,1,3483
00357,1.0,1,1.0,1,3639
00358,1.0,1,1.0,1,351
00359,1.0,1,1.0,1,657
00360,1.0,1,1.0,1,2563
00361,1.0,1,1.0,1,326
00362,1.0,1,1.0,1,57
00363,1.0,1,1.0,1,70
00364,1.0,1,1.0,1,37
00365,1.0,1,1.0,1,38
00366,1.0,1,1.0,1,112
00367,1.0,1,1.0,1,112
00368,1.0,1,1.0,1,28051
00369,1.0,1,1.0,1,43730
00370,1.0,1,1.0,1,61043
00371,1.0536080492181492,3,1.0,1,31208
00372,1.8099041533546325,3,1.0,1,1252
00373,1.8469457789979409,3,1.0,1,1457
00374,1.0468608489877005,3,1.0,1,34229
00375,1.0252026267526475,3,1.0,1,50709
00376,1.6745341614906832,3,1.0,1,1610
00377,1.7366220735785953,3,1.0,1,1196
00378,1.167950337557901,3,1.0,1,73617
00379,1.1177226287509874,3,1.0,1,115203
00380,1.9075722092115535,3,1.0,1,6405
00381,1.8535756501182032,3,1.0,1,6768
00382,1.2539330822069576,3,1.0,1,63182
00383,1.1109361769686705,3,1.0,1,75584
00384,1.2949512843224091,3,1.0,1,1129
00385,1.2532154340836013,3,1.0,1,1244
00386,1.0066262779250283,3,1.0,1,31692
00387,1.0123801185070553,3,1.0,1,49111
00388,1.8601694915254237,3,1.0,1,236
00389,2.0,3,1.0,1,200
00390,1.043411780348358,3,1.0,1,30084
00391,1.0383228422063373,3,1.0,1,46865
00392,1.4492123845736014,3,1.0,1,1841
00393,1.4792372881355933,3,1.0,1,2360
00394,1.0539764887686958,3,1.0,1,36238
00395,1.087504422851855,5,1.0,1,73482
00396,1.7108350586611456,3,1.0,1,1449
00397,1.7684943429068756,3,1.0,1,3447
00398,1.0455530751561033,3,1.0,1,30909
00399,1.8374777975133214,3,1.0,1,1126
00400,1.032199397752005,3,1.0,1,33541
00401,1.785005512679162,3,1.0,1,907
00402,1.0,1,1.0,1,3334
00403,1.0,1,1.0,1,5638
00404,1.0,1,1.0,1,45
00405,1.0,1,1.0,1,51
00406,1.0,1,1.0,1,92
00407,1.0,1,1.0,1,99
00408,1.0,1,1.0,1,10
00409,1.0,1,1.0,1,10
00410,1.2194296761720638,3,0.9995166747220879,1,2069
00411,1.0,1,1.0,1,1349
00412,1.0,1,1.0,1,4252
00413,1.0,1,1.0,1,5476
00414,1.9074074074074074,3,1.0,1,54
00415,1.009307063644572,3,1.0,1,43193
00416,1.0076712596501514,3,1.0,1,61398
00417,1.9912536443148687,3,1.0,1,343
00418,1.9799498746867168,3,1.0,1,399
00419,1.220576893413543,3,1.0,1,6483
00420,1.1175059952038369,3,1.0,1,6672
00421,1.5571196534921494,3,1.0,1,1847
00422,1.6129374337221634,3,1.0,1,943
00423,1.0,1,1.0,1,1223
00424,1.086191335740072,3,1.0,1,2216
00425,1.0,1,1.0,1,32614
00426,1.0,1,1.0,1,56708
00430,1.0042283298097252,3,1.0,1,473
00431,1.0042283298097252,3,1.0,1,473
00432,1.0,1,1.0,1,294
00433,1.0,1,1.0,1,296
00434,1.0,1,1.0,1,21034
00435,1.0,1,1.0,1,9081
00436,1.1249104712791864,3,1.0,1,27924
00437,1.0259641563309305,3,1.0,1,135533
00438,1.4096643147316656,3,1.0,1,4677
00443,1.0,1,1.0,1,12608
00444,1.0,1,1.0,1,12608
00445,1.0,1,1.0,1,1303
00446,1.061168760240306,3,1.0,1,1831
00447,1.061168760240306,3,1.0,1,1831
00448,1.0061340733167812,3,1.0,1,61623
00449,1.0772058823529411,3,1.0,1,2176
00450,1.035670356703567,3,1.0,1,3252
00451,1.0,1,1.0,1,4987
00452,1.0,1,1.0,1,6824
00453,1.0,1,1.0,1,157
00454,1.1690476190476191,2,1.0,1,420
00455,1.0,1,1.0,1,990
00456,1.0,1,1.0,1,990
00457,1.0,1,1.0,1,1653
00458,1.0,1,1.0,1,1653
00459,1.0014833860759493,3,1.0,1,10112
00460,1.0,1,1.0,1,18227
00461,1.0,1,1.0,1,18227
00462,1.1379413652899637,3,1.0,1,23365
00463,1.1502016643692246,3,1.0,1,19587
00464,1.0,1,1.0,1,151
00465,1.0,1,1.0,1,346
00466,1.0,1,1.0,1,6603
00467,1.0,1,1.0,1,6603
00468,1.0,1,1.0,1,725
00469,1.0,1,1.0,1,929
00470,1.0,1,1.0,1,103190
00471,1.0,1,1.0,1,120218
00472,1.0,1,1.0,1,103190
00473,1.0,1,1.0,1,120218
00474,1.0,1,1.0,1,75
00475,1.0,1,1.0,1,93
00476,1.1640751914597354,4,1.0,1,4309
00477,1.0,1,1.0,1,155499
00478,1.0,1,1.0,1,937
00479,1.2160101651842439,3,1.0,1,787
00480,1.1805714285714286,3,1.0,1,875
00483,1.1897311640144785,3,1.0,1,134543
00484,1.079205115751983,3,1.0,1,123540
00485,1.9201650520272695,3,1.0,1,5574
00486,1.2397295123672591,3,1.0,1,60927
00487,1.1111766756966983,3,1.0,1,74566
00488,1.2167647655774305,3,1.0,1,59124
00489,1.1374359654503556,3,1.0,1,60319
00493,1.0,1,1.0,1,76
00494,1.0,1,1.0,1,2190
00495,1.0,1,1.0,1,2190
00496,1.0,1,1.0,1,12798
00497,1.0,1,1.0,1,7540
00498,1.0,1,1.0,1,7540
00499,1.0,1,1.0,1,13044
00500,1.362962962962963,4,1.0,1,3375
00502,1.001366867140514,4,1.0,1,3658
00503,1.0,1,1.0,1,258
00504,1.0330459770114941,3,1.0,1,696
00505,1.0,1,1.0,1,159
00508,1.029126213592233,3,0.9967637540453075,1,309
00511,1.0388802488335926,3,1.0,1,643
00512,1.0007704160246533,2,1.0,1,1298
00513,1.0,1,1.0,1,331
00514,1.0,1,1.0,1,331
00515,1.0,1,1.0,1,3105
00516,1.0,1,1.0,1,7989
00517,1.0,1,1.0,1,11177
00518,1.2297848186180917,4,1.0,1,19379
00519,1.0,1,1.0,1,143
00520,1.0,1,1.0,1,144
00521,1.0,1,1.0,1,10908
00522,1.0,1,1.0,1,4082
00523,1.0,1,1.0,1,4082
00526,1.0,1,1.0,1,351
00527,1.0,1,1.0,1,499
00530,1.0,1,1.0,1,10611
00531,1.0,1,1.0,1,11841
00532,1.015759312320917,3,1.0,1,43974
00533,1.0649397809114567,3,1.0,1,82615
00534,2.0,3,1.0,1,630
00535,1.2622413631682428,3,1.0,1,10681
00536,1.0107727737973389,3,1.0,1,39080
00537,1.0081744841864781,3,1.0,1,56028
00538,2.0,3,1.0,1,204
00539,1.981042654028436,3,1.0,1,211
00540,1.026069383630852,3,1.0,1,14845
00541,8.229491535482722,19,1.0,1,134798
00542,2.0,3,1.0,1,18
00543,2.0,3,1.0,1,18
00544,1.0,1,1.0,1,8699
00545,1.0,1,1.0,1,9077
00546,1.0,1,1.0,1,2487
00547,1.0,1,1.0,1,2490
00548,1.0,1,1.0,1,4441
00549,1.0,1,1.0,1,458
00550,1.0,1,1.0,1,853
00553,1.0508302900847517,6,1.0,1,145130
00554,1.0572130869638923,7,1.0,1,188768
00555,1.2733878292461398,3,1.0,1,1101
00556,1.0363329108576256,3,1.0,1,2367
00560,1.0661764705882353,2,1.0,1,136
00561,1.2458386683738796,3,1.0,1,781
00562,1.0,1,1.0,1,764
00563,1.0,1,1.0,1,1046
00566,1.0018056564149869,3,0.9999607465996742,1,50951
00567,1.0,1,1.0,1,516
00568,1.0,1,1.0,1,516
00569,1.0840269520412207,3,1.0,1,2523
00570,1.0,1,1.0,1,1132
00571,1.0,1,1.0,1,1389
00572,1.007493208347016,3,1.0,1,66994
00573,1.0081167040482406,3,1.0,1,108788
00574,1.401528013582343,3,1.0,1,1178
00575,1.416370106761566,3,1.0,1,1124
00576,1.0,1,1.0,1,91
00577,1.0,1,1.0,1,16
00578,1.0,1,1.0,1,1223
00579,1.086191335740072,3,1.0,1,2216
00580,1.0,1,1.0,1,280
00581,1.0,1,1.0,1,321
00582,1.1030789825970548,3,0.9973226238286479,1,747
00589,1.0,1,1.0,1,988
00590,1.2137628111273793,3,0.9253294289897511,1,683
00591,1.0,1,1.0,1,2568
00592,1.0,1,1.0,1,3446
00593,1.0,1,1.0,1,2172
00594,1.0,1,1.0,1,2140
00595,1.0664143152099106,2,1.0,1,2906
00596,1.0,1,1.0,1,2180
00597,1.0654903291482865,2,1.0,1,2947
00598,1.0,1,1.0,1,3
00599,1.0,1,1.0,1,3
00600,1.0,1,1.0,1,2139
00603,1.0,1,1.0,1,20
00604,1.0,1,1.0,1,32
00605,1.0,1,1.0,1,659
00606,1.0,1,1.0,1,659
00610,1.0,1,1.0,1,81
00611,1.0,1,1.0,1,24
00612,1.0,1,1.0,1,81
00613,1.0,1,1.0,1,94
00614,1.0,1,1.0,1,24
00615,1.0,1,1.0,1,24
00616,1.0,1,1.0,1,64
00617,1.0,1,1.0,1,63
00618,1.0,1,1.0,1,44
00619,1.0,1,1.0,1,31
00620,1.0,1,1.0,1,58
00621,1.0,1,1.0,1,70
00622,1.0,1,1.0,1,38
00623,1.0,1,1.0,1,38
00624,1.0328205128205128,3,1.0,1,975
00626,1.1856639247943597,3,1.0,1,2553
00627,1.0,1,1.0,1,2578
00628,1.1856639247943597,3,1.0,1,2553
00629,1.0,1,1.0,1,2578
00630,1.1856639247943597,3,1.0,1,2553
00631,1.1586250394197415,3,1.0,1,3171
00632,1.1585365853658536,3,1.0,1,2296
00633,1.1586250394197415,3,1.0,1,3171
00636,1.0036416605972323,2,1.0,1,2746
00637,1.379746835443038,3,1.0,1,237
00638,1.3082191780821917,3,1.0,1,292
00639,1.0,1,1.0,1,568
00640,1.0,1,1.0,1,736
00643,1.0,1,1.0,1,456
00644,1.0,1,1.0,1,638
00645,1.0,1,1.0,1,3274
00646,1.0,1,1.0,1,4347
00647,1.0,1,1.0,1,36500
00648,1.0,1,1.0,1,234
00649,1.0,1,1.0,1,904
00650,1.0,1,1.0,1,904
00655,1.0,1,1.0,1,27
00656,1.0,1,1.0,1,27
00657,1.0883060635226178,3,1.0,1,4156
00658,1.4955191779185089,13,1.0,1,25107
00659,1.0,1,1.0,1,12341
00660,8.991028039173889,10,1.0,1,417523
00665,1.0603879849812266,2,1.0,1,3196
00666,1.0826972010178118,2,1.0,1,2358
00667,1.0,1,1.0,1,1568
00669,1.0,1,1.0,1,8280
00670,1.0,1,1.0,1,9694
00671,1.0,1,1.0,1,71
00672,1.0,1,1.0,1,71
00673,1.0,1,1.0,1,2016
00674,1.0,1,1.0,1,2349
00675,1.0104557183894056,3,1.0,1,82156
00676,1.2789136405248702,3,1.0,1,3277
00677,1.2310861423220973,3,1.0,1,2670
00678,1.0372552746626116,3,1.0,1,15783
00679,1.4687083888149135,3,1.0,1,751
00680,1.0132524559899783,3,1.0,1,15167
00681,1.054421768707483,3,1.0,1,147
00682,1.0039465841911113,3,1.0,1,62079
00683,1.4521739130434783,3,1.0,1,115
00684,1.015043266030619,3,1.0,1,67605
00685,1.607074569789675,3,1.0,1,1046
00686,1.001565872101514,2,1.0,1,123254
00687,1.0,1,1.0,1,248
00689,1.0,1,1.0,1,1300
00690,1.0,1,1.0,1,2018
00691,1.0,1,1.0,1,276
00692,1.0,1,1.0,1,297
00694,1.0,1,1.0,1,7436
00695,1.0,1,1.0,1,10093
00696,1.0,1,1.0,1,7436
00697,1.0,1,1.0,1,10093
00700,1.110527850685331,2,1.0,1,3429
00701,1.0722689075630252,2,1.0,1,3570
00702,1.101165695253955,2,1.0,1,2402
00703,1.0835214446952597,2,1.0,1,4430
00704,1.137391304347826,2,1.0,1,1150
00705,1.1090225563909775,2,1.0,1,1330
00706,1.1539961013645224,2,1.0,1,1026
00707,1.1516990291262137,2,1.0,1,824
00708,1.1589861751152073,2,1.0,1,434
00709,1.1585365853658536,2,1.0,1,410
00710,1.1571994715984149,2,1.0,1,757
00711,1.1428571428571428,2,1.0,1,791
00712,1.095378564405113,2,1.0,1,2034
00713,1.1273432449903038,2,1.0,1,1547
00714,1.1361573373676248,2,1.0,1,661
00715,1.144361833952912,2,1.0,1,1614
00716,1.120863309352518,2,1.0,1,2085
00717,1.0576923076923077,2,1.0,1,52
00718,1.1320754716981132,2,1.0,1,318
00719,1.1253180661577609,2,1.0,1,1572
00720,1.1309328968903436,2,1.0,1,611
00721,1.13215859030837,2,1.0,1,681
00722,1.1119402985074627,2,1.0,1,1340
00723,1.135483870967742,2,1.0,1,775
00724,1.0944363103953147,2,1.0,1,2732
00725,1.0535714285714286,2,1.0,1,56
00726,1.1009081735620585,2,1.0,1,991
00727,1.0816260162601625,2,1.0,1,3075
00728,1.0955937266616878,2,1.0,1,2678
00729,1.1121495327102804,2,1.0,1,214
00730,1.0416666666666667,2,1.0,1,48
00731,1.1306818181818181,2,1.0,1,528
00732,1.1271860095389508,2,1.0,1,1258
00733,1.1248930710008553,2,1.0,1,2338
00734,1.1481481481481481,2,1.0,1,297
00735,1.1302027748132337,2,1.0,1,937
00736,1.046875,2,1.0,1,64
00737,1.1523947750362844,2,1.0,1,689
00738,1.129455909943715,2,1.0,1,533
00739,1.1168341708542713,2,1.0,1,796
00740,1.1337513061650992,2,1.0,1,957
00741,1.0955993930197268,2,1.0,1,2636
00742,1.130730050933786,2,1.0,1,589
00743,1.0801928133216476,2,1.0,1,2282
00744,1.1272040302267003,2,1.0,1,794
00745,1.1271028037383177,2,1.0,1,1070
00746,1.1147342995169083,2,1.0,1,1656
00747,1.1209964412811388,2,1.0,1,1405
00748,1.132596685082873,2,1.0,1,724
00749,1.1118598382749325,2,1.0,1,1484
00750,1.1095305832147937,2,1.0,1,703
00751,1.144736842105263,2,1.0,1,760
00752,1.099170288423548,2,1.0,1,2531
00753,1.1346153846153846,2,1.0,1,676
00754,1.087192681532304,2,1.0,1,3498
00755,1.1151555261416282,2,1.0,1,1511
00756,1.1207081545064377,2,1.0,1,1864
00757,1.0,1,1.0,1,1604386
00758,1.1787694745180881,3,1.0,1,79527
00759,1.0,1,0.9998663101604278,1,7480
00760,1.265084964485744,3,1.0,1,189079
00761,1.165461023537033,2,1.0,1,18524
00762,1.1704537653600604,2,1.0,1,14567
00763,1.2255639097744362,3,1.0,1,399
00764,1.1787694745180881,3,1.0,1,79527
00765,1.0,1,1.0,1,11
00766,1.0942843185148998,2,1.0,1,2047
00767,1.0,1,1.0,1,39
00768,1.0,1,0.9998736576121289,1,7915
00769,1.0,1,1.0,1,4699
00770,1.0,1,1.0,1,4828
00771,1.0,1,1.0,1,2
00772,1.1313432835820896,2,0.991044776119403,1,670
00773,1.0062597809076683,2,1.0,1,639
00774,1.0062597809076683,2,1.0,1,639
00775,1.3738170347003154,3,1.0,1,634
00776,1.0526315789473684,2,1.0,1,95
00777,1.0526315789473684,2,1.0,1,95
00778,1.471820423192548,3,1.0,1,155343
00779,1.0,1,1.0,1,223
00780,1.0,1,1.0,1,223
00781,1.164785553047404,3,1.0,1,443
00782,1.164785553047404,3,1.0,1,443
00783,1.165909090909091,3,1.0,1,440
00784,1.0,1,1.0,1,1013
00786,1.0558206205626048,7,1.0,1,193244
00787,1.2340176438589436,4,1.0,1,84562
00788,1.0881484605651623,2,1.0,1,2371
00789,1.0900123304562268,2,1.0,1,2433
00790,1.0928733889310083,2,1.0,1,2638
00792,1.2014139927700822,3,1.0,1,62518
00793,1.088235294117647,3,1.0,1,340
00795,1.2867905135746853,4,1.0,1,91457
